step, sense_time, move_deposit, diffusion
156,0.010435104370117188,0.0012149810791015625,0.0011298656463623047
157,0.010341882705688477,0.0010929107666015625,0.0011069774627685547
158,0.010340213775634766,0.0010979175567626953,0.0010390281677246094
159,0.010391712188720703,0.0010991096496582031,0.0011301040649414062
160,0.010318756103515625,0.0011210441589355469,0.0009191036224365234
161,0.010276079177856445,0.001107931137084961,0.0009148120880126953
162,0.010342836380004883,0.0011420249938964844,0.001313924789428711
163,0.009074926376342773,0.0010671615600585938,0.0010051727294921875
164,0.009088993072509766,0.0010197162628173828,0.0010280609130859375
165,0.009984016418457031,0.0011069774627685547,0.0011429786682128906
166,0.010242938995361328,0.0011048316955566406,0.0010960102081298828
167,0.01027679443359375,0.0011150836944580078,0.00110626220703125
168,0.010313272476196289,0.0011019706726074219,0.0010271072387695312
169,0.010362863540649414,0.0011849403381347656,0.00110626220703125
170,0.010238885879516602,0.0011169910430908203,0.0009799003601074219
171,0.010195016860961914,0.0011150836944580078,0.0011119842529296875
172,0.010232686996459961,0.0011031627655029297,0.0012090206146240234
173,0.010328054428100586,0.001110076904296875,0.0010709762573242188
174,0.010321855545043945,0.0011889934539794922,0.0011031627655029297
175,0.010279178619384766,0.001135110855102539,0.0011248588562011719
176,0.010299205780029297,0.0011019706726074219,0.0010018348693847656
177,0.010241985321044922,0.0011150836944580078,0.0011510848999023438
178,0.010207176208496094,0.0010900497436523438,0.001043081283569336
179,0.010226964950561523,0.0011188983917236328,0.0010807514190673828
180,0.010213851928710938,0.0010900497436523438,0.001008749008178711
181,0.010214090347290039,0.0011332035064697266,0.001153707504272461
182,0.010239124298095703,0.001096963882446289,0.0010709762573242188
183,0.010293006896972656,0.0011229515075683594,0.0009911060333251953
184,0.010275125503540039,0.0010919570922851562,0.0010600090026855469
185,0.010287046432495117,0.0011067390441894531,0.0010678768157958984
186,0.010325908660888672,0.0010957717895507812,0.001149892807006836
187,0.010304927825927734,0.0011162757873535156,0.0010991096496582031
188,0.010300874710083008,0.0010960102081298828,0.0011310577392578125
189,0.010162115097045898,0.001110076904296875,0.001094818115234375
190,0.010169029235839844,0.0010838508605957031,0.0010912418365478516
191,0.010351896286010742,0.0011110305786132812,0.0011348724365234375
192,0.010342836380004883,0.0011069774627685547,0.0010480880737304688
193,0.01028299331665039,0.0011179447174072266,0.0011069774627685547
194,0.010296106338500977,0.0011048316955566406,0.0012280941009521484
195,0.010289907455444336,0.0012102127075195312,0.0010690689086914062
196,0.010355949401855469,0.001135110855102539,0.0010800361633300781
197,0.010262012481689453,0.0011949539184570312,0.0011126995086669922
198,0.010303974151611328,0.0010943412780761719,0.0009946823120117188
199,0.010375261306762695,0.0011301040649414062,0.0009441375732421875
200,0.010257244110107422,0.0011129379272460938,0.0009241104125976562
201,0.010174989700317383,0.0011029243469238281,0.0009279251098632812
202,0.010302066802978516,0.0011048316955566406,0.0010638236999511719
203,0.010190010070800781,0.0011057853698730469,0.0011169910430908203
204,0.010170221328735352,0.0011038780212402344,0.0012240409851074219
205,0.010273218154907227,0.0011641979217529297,0.0010428428649902344
206,0.010258197784423828,0.0011088848114013672,0.001138925552368164
207,0.010261058807373047,0.0010979175567626953,0.001068115234375
208,0.010247945785522461,0.001112222671508789,0.0010297298431396484
209,0.010268926620483398,0.001093149185180664,0.0009160041809082031
210,0.010269880294799805,0.0011129379272460938,0.0010182857513427734
211,0.010133028030395508,0.0010771751403808594,0.0010440349578857422
212,0.01014399528503418,0.0011169910430908203,0.0010418891906738281
213,0.010237932205200195,0.0010917186737060547,0.0011420249938964844
214,0.01020193099975586,0.0011229515075683594,0.0010449886322021484
215,0.01021575927734375,0.0010869503021240234,0.0011260509490966797
216,0.010296821594238281,0.0011157989501953125,0.0011572837829589844
217,0.010196208953857422,0.0011031627655029297,0.001043081283569336
218,0.010205984115600586,0.001119852066040039,0.0010561943054199219
219,0.010219097137451172,0.0010979175567626953,0.001043081283569336
220,0.010230064392089844,0.0011119842529296875,0.0010120868682861328
221,0.010230064392089844,0.0010962486267089844,0.0010879039764404297
222,0.010164976119995117,0.0011017322540283203,0.0009131431579589844
223,0.010160207748413086,0.0010857582092285156,0.0009129047393798828
224,0.010233163833618164,0.0011091232299804688,0.0011341571807861328
225,0.010223150253295898,0.0010900497436523438,0.0010569095611572266
226,0.010247945785522461,0.0011210441589355469,0.0011441707611083984
227,0.010209083557128906,0.0010950565338134766,0.0011501312255859375
228,0.010205268859863281,0.0011072158813476562,0.0010640621185302734
229,0.01015782356262207,0.001107931137084961,0.0010459423065185547
230,0.010235071182250977,0.0011010169982910156,0.0009160041809082031
231,0.010204792022705078,0.0011022090911865234,0.0009989738464355469
232,0.010182857513427734,0.0011022090911865234,0.0009481906890869141
233,0.010207891464233398,0.0010929107666015625,0.0011250972747802734
234,0.010134696960449219,0.0011098384857177734,0.001001119613647461
235,0.010210990905761719,0.0010941028594970703,0.0010886192321777344
236,0.010212898254394531,0.0011098384857177734,0.0010211467742919922
237,0.00925588607788086,0.0010709762573242188,0.001007080078125
238,0.009093761444091797,0.0010828971862792969,0.0008721351623535156
239,0.00996708869934082,0.0011031627655029297,0.0009188652038574219
240,0.010259866714477539,0.0011022090911865234,0.0009260177612304688
241,0.01034092903137207,0.0011260509490966797,0.0010762214660644531
242,0.010382890701293945,0.0011379718780517578,0.00115203857421875
243,0.010246038436889648,0.0011060237884521484,0.001149892807006836
244,0.010173797607421875,0.0010979175567626953,0.001251220703125
245,0.010184049606323242,0.0011000633239746094,0.0010251998901367188
246,0.01019597053527832,0.0012068748474121094,0.001081228256225586
247,0.010208845138549805,0.0011091232299804688,0.0010471343994140625
248,0.010200023651123047,0.0010900497436523438,0.0010559558868408203
249,0.010271787643432617,0.0011248588562011719,0.0010538101196289062
250,0.010241031646728516,0.0010859966278076172,0.0010428428649902344
251,0.010262727737426758,0.0011188983917236328,0.0009181499481201172
252,0.010237932205200195,0.001088857650756836,0.0009171962738037109
253,0.010272026062011719,0.001107931137084961,0.001123189926147461
254,0.01025390625,0.0010869503021240234,0.0010209083557128906
255,0.010255098342895508,0.0011200904846191406,0.0010488033294677734
256,0.010292291641235352,0.001088857650756836,0.0011200904846191406
257,0.010281801223754883,0.0011053085327148438,0.0012500286102294922
258,0.010155916213989258,0.001085042953491211,0.0010440349578857422
259,0.010181188583374023,0.001111745834350586,0.0010061264038085938
260,0.010137081146240234,0.0011000633239746094,0.0010952949523925781
261,0.010175943374633789,0.0011038780212402344,0.0010437965393066406
262,0.010215282440185547,0.001104116439819336,0.001043081283569336
263,0.010190248489379883,0.001096963882446289,0.0009160041809082031
264,0.0102691650390625,0.0011110305786132812,0.0010538101196289062
265,0.010241985321044922,0.0011012554168701172,0.0009169578552246094
266,0.010253190994262695,0.0010879039764404297,0.00092315673828125
267,0.010251045227050781,0.0011019706726074219,0.0010058879852294922
268,0.010248899459838867,0.0011000633239746094,0.0010402202606201172
269,0.010290861129760742,0.0011200904846191406,0.0010542869567871094
270,0.010220050811767578,0.0011098384857177734,0.0010879039764404297
271,0.010066986083984375,0.0011200904846191406,0.0010590553283691406
272,0.010194063186645508,0.0011219978332519531,0.0011587142944335938
273,0.010447978973388672,0.001154184341430664,0.0011069774627685547
274,0.010298967361450195,0.001096963882446289,0.0010519027709960938
275,0.010268926620483398,0.0011131763458251953,0.0011458396911621094
276,0.010193109512329102,0.0011050701141357422,0.0011529922485351562
277,0.010162830352783203,0.0010998249053955078,0.0010170936584472656
278,0.010430097579956055,0.0011477470397949219,0.0011229515075683594
279,0.01025533676147461,0.0010979175567626953,0.0010182857513427734
280,0.009844779968261719,0.0011069774627685547,0.0009181499481201172
281,0.010275125503540039,0.0010848045349121094,0.0010590553283691406
282,0.010254859924316406,0.0011179447174072266,0.0011539459228515625
283,0.010257244110107422,0.0010890960693359375,0.001058816909790039
284,0.010261058807373047,0.0011162757873535156,0.0012218952178955078
285,0.010254859924316406,0.0010869503021240234,0.0010111331939697266
286,0.010313034057617188,0.0011188983917236328,0.0011599063873291016
287,0.010261058807373047,0.0011112689971923828,0.001049041748046875
288,0.010212182998657227,0.0011169910430908203,0.0009920597076416016
289,0.010281085968017578,0.0011000633239746094,0.0011000633239746094
290,0.010242700576782227,0.0011188983917236328,0.0011608600616455078
291,0.010217905044555664,0.0010957717895507812,0.0010581016540527344
292,0.01021718978881836,0.0011107921600341797,0.0010919570922851562
293,0.01019430160522461,0.0011000633239746094,0.0010561943054199219
294,0.010210037231445312,0.0010950565338134766,0.001077890396118164
295,0.010255098342895508,0.0011050701141357422,0.0010387897491455078
296,0.010195016860961914,0.0011081695556640625,0.0009131431579589844
297,0.01020503044128418,0.0010881423950195312,0.001049041748046875
298,0.010249137878417969,0.0011010169982910156,0.0010199546813964844
299,0.010136127471923828,0.0011279582977294922,0.0010459423065185547
300,0.010110139846801758,0.0011048316955566406,0.0009160041809082031
301,0.010208845138549805,0.0011110305786132812,0.001039743423461914
302,0.010236024856567383,0.0011069774627685547,0.0011467933654785156
303,0.010166168212890625,0.0011000633239746094,0.0010437965393066406
304,0.010187149047851562,0.0011148452758789062,0.0009169578552246094
305,0.010213136672973633,0.0011169910430908203,0.0010597705841064453
306,0.010202884674072266,0.0011057853698730469,0.0010440349578857422
307,0.01023721694946289,0.0011110305786132812,0.0010118484497070312
308,0.010185956954956055,0.0011053085327148438,0.0011510848999023438
309,0.010133981704711914,0.0010938644409179688,0.0009338855743408203
310,0.010186195373535156,0.0011010169982910156,0.0011091232299804688
311,0.010374784469604492,0.0012099742889404297,0.0012819766998291016
312,0.009485721588134766,0.0011670589447021484,0.0010628700256347656
313,0.009220123291015625,0.0010340213775634766,0.0009529590606689453
314,0.010318756103515625,0.001332998275756836,0.001277923583984375
315,0.01353597640991211,0.0020971298217773438,0.0013928413391113281
316,0.010433197021484375,0.0012679100036621094,0.00140380859375
317,0.009532928466796875,0.0010852813720703125,0.0010259151458740234
318,0.010210990905761719,0.0012350082397460938,0.0009670257568359375
319,0.010348081588745117,0.0011260509490966797,0.0010251998901367188
320,0.01032710075378418,0.0011072158813476562,0.0010631084442138672
321,0.010210990905761719,0.0011320114135742188,0.001135110855102539
322,0.01020503044128418,0.001094818115234375,0.0009250640869140625
323,0.010171890258789062,0.001116037368774414,0.001058816909790039
324,0.010196924209594727,0.0011017322540283203,0.0010712146759033203
325,0.01022195816040039,0.00115203857421875,0.0011532306671142578
326,0.010232686996459961,0.0010843276977539062,0.0010569095611572266
327,0.010261058807373047,0.0011241436004638672,0.0010960102081298828
328,0.010270833969116211,0.001107931137084961,0.001035928726196289
329,0.010168075561523438,0.0011126995086669922,0.0010521411895751953
330,0.010222196578979492,0.0010907649993896484,0.0010409355163574219
331,0.010185956954956055,0.0011162757873535156,0.001058816909790039
332,0.010168075561523438,0.0011017322540283203,0.001071929931640625
333,0.010242700576782227,0.0011250972747802734,0.0010960102081298828
334,0.010208845138549805,0.0010852813720703125,0.0010459423065185547
335,0.010226011276245117,0.0011210441589355469,0.0010249614715576172
336,0.010225772857666016,0.0011010169982910156,0.001050710678100586
337,0.010231733322143555,0.0011110305786132812,0.0011219978332519531
338,0.010178089141845703,0.0010962486267089844,0.0010178089141845703
339,0.010158061981201172,0.0010950565338134766,0.0009160041809082031
340,0.010246753692626953,0.0011038780212402344,0.001062154769897461
341,0.010202884674072266,0.0011017322540283203,0.0011110305786132812
342,0.01027989387512207,0.0011188983917236328,0.0010571479797363281
343,0.010188817977905273,0.0011227130889892578,0.001209259033203125
344,0.010239124298095703,0.0011241436004638672,0.0011091232299804688
345,0.01017904281616211,0.0011119842529296875,0.0010519027709960938
346,0.010376930236816406,0.0011248588562011719,0.001107931137084961
347,0.010245084762573242,0.0011126995086669922,0.0010578632354736328
348,0.010250091552734375,0.0011088848114013672,0.0010480880737304688
349,0.010236978530883789,0.0011029243469238281,0.0010917186737060547
350,0.010390996932983398,0.0011658668518066406,0.0010018348693847656
351,0.010257244110107422,0.0011260509490966797,0.0011539459228515625
352,0.010352134704589844,0.0011420249938964844,0.0010538101196289062
353,0.010242938995361328,0.0011081695556640625,0.0009949207305908203
354,0.0102081298828125,0.0011119842529296875,0.0010409355163574219
355,0.010246038436889648,0.0011010169982910156,0.0009250640869140625
356,0.010249137878417969,0.00110626220703125,0.0010478496551513672
357,0.010248184204101562,0.0011019706726074219,0.0010869503021240234
358,0.01025700569152832,0.0011000633239746094,0.001007080078125
359,0.010255098342895508,0.0010952949523925781,0.0009191036224365234
360,0.010119199752807617,0.0011179447174072266,0.001055002212524414
361,0.010182857513427734,0.0010869503021240234,0.0009200572967529297
362,0.010198831558227539,0.0011210441589355469,0.0009191036224365234
363,0.01022791862487793,0.0010957717895507812,0.0011048316955566406
364,0.010206937789916992,0.0011227130889892578,0.0011131763458251953
365,0.010276317596435547,0.001094818115234375,0.0010192394256591797
366,0.010313987731933594,0.001132965087890625,0.0010528564453125
367,0.010293006896972656,0.0010941028594970703,0.001096963882446289
368,0.010157108306884766,0.0011169910430908203,0.0010461807250976562
369,0.010197639465332031,0.0010807514190673828,0.001093149185180664
370,0.010178089141845703,0.0011138916015625,0.0010521411895751953
371,0.010193109512329102,0.0011072158813476562,0.0010418891906738281
372,0.010267972946166992,0.0011208057403564453,0.0010099411010742188
373,0.010212898254394531,0.0010938644409179688,0.0010530948638916016
374,0.010302066802978516,0.0011119842529296875,0.0010440349578857422
375,0.010246753692626953,0.0011010169982910156,0.0011148452758789062
376,0.010254859924316406,0.0011210441589355469,0.000926971435546875
377,0.010191202163696289,0.0010788440704345703,0.0010371208190917969
378,0.010249137878417969,0.0011167526245117188,0.001130819320678711
379,0.010271072387695312,0.001110076904296875,0.001065969467163086
380,0.010247230529785156,0.0011229515075683594,0.0009310245513916016
381,0.010217905044555664,0.001096963882446289,0.0010180473327636719
382,0.01023411750793457,0.0011019706726074219,0.0009138584136962891
383,0.01024007797241211,0.0011050701141357422,0.0010061264038085938
384,0.010242938995361328,0.0011060237884521484,0.0009441375732421875
385,0.010286092758178711,0.0011031627655029297,0.0010540485382080078
386,0.010062932968139648,0.0011279582977294922,0.0009019374847412109
387,0.009385108947753906,0.0011126995086669922,0.0008819103240966797
388,0.010011911392211914,0.0011141300201416016,0.0010890960693359375
389,0.01046895980834961,0.001180887222290039,0.0011470317840576172
390,0.010247945785522461,0.0011119842529296875,0.00102996826171875
391,0.010267972946166992,0.0011200904846191406,0.0010569095611572266
392,0.008783817291259766,0.0010330677032470703,0.0009541511535644531
393,0.00877690315246582,0.0009920597076416016,0.0010509490966796875
394,0.008749008178710938,0.0010030269622802734,0.000982046127319336
395,0.009067773818969727,0.001032114028930664,0.0008692741394042969
396,0.009337902069091797,0.0010979175567626953,0.0011069774627685547
397,0.010075807571411133,0.0011990070343017578,0.0010449886322021484
398,0.008729219436645508,0.0009760856628417969,0.001007080078125
399,0.009013891220092773,0.001074075698852539,0.0008721351623535156
400,0.009064912796020508,0.0010230541229248047,0.0011000633239746094
401,0.009079933166503906,0.0010440349578857422,0.0010790824890136719
402,0.009076118469238281,0.0010290145874023438,0.0008628368377685547
403,0.009103059768676758,0.001068115234375,0.0008809566497802734
404,0.00911092758178711,0.0010499954223632812,0.0011241436004638672
405,0.009026050567626953,0.0010492801666259766,0.0010020732879638672
406,0.008966207504272461,0.001024007797241211,0.0009541511535644531
407,0.00900888442993164,0.0010380744934082031,0.0008881092071533203
408,0.008977890014648438,0.0010161399841308594,0.0008451938629150391
409,0.009192228317260742,0.0010309219360351562,0.0008807182312011719
410,0.008669853210449219,0.0010156631469726562,0.0009279251098632812
411,0.008572101593017578,0.0009968280792236328,0.0009169578552246094
412,0.009103059768676758,0.0010690689086914062,0.0010132789611816406
413,0.008593320846557617,0.0010149478912353516,0.0009481906890869141
414,0.00900888442993164,0.0010368824005126953,0.0010120868682861328
415,0.009194135665893555,0.00109100341796875,0.0008349418640136719
416,0.008692026138305664,0.0010318756103515625,0.0009779930114746094
417,0.009165048599243164,0.0010251998901367188,0.0009362697601318359
418,0.00919485092163086,0.0010800361633300781,0.0010180473327636719
419,0.009436845779418945,0.0011661052703857422,0.0011239051818847656
420,0.009267091751098633,0.0011630058288574219,0.001050710678100586
421,0.008852958679199219,0.0010042190551757812,0.001043081283569336
422,0.009351968765258789,0.0012259483337402344,0.0013370513916015625
423,0.008861064910888672,0.0009958744049072266,0.0008220672607421875
424,0.009308338165283203,0.0010807514190673828,0.0010018348693847656
425,0.009245872497558594,0.0010437965393066406,0.0008709430694580078
426,0.010055303573608398,0.001194000244140625,0.0009441375732421875
427,0.00872492790222168,0.001007080078125,0.0009429454803466797
428,0.009016036987304688,0.001026153564453125,0.0009710788726806641
429,0.008610010147094727,0.00098419189453125,0.0008261203765869141
430,0.008656978607177734,0.0010352134704589844,0.0010008811950683594
431,0.009159088134765625,0.001077890396118164,0.0011119842529296875
432,0.009068012237548828,0.0010609626770019531,0.0010161399841308594
433,0.009153127670288086,0.0011179447174072266,0.001065969467163086
434,0.00932002067565918,0.0011157989501953125,0.0010380744934082031
435,0.009338140487670898,0.0011038780212402344,0.0012669563293457031
436,0.00906991958618164,0.0010821819305419922,0.0009889602661132812
437,0.009346723556518555,0.0010769367218017578,0.0010898113250732422
438,0.009254932403564453,0.0010890960693359375,0.0010080337524414062
439,0.009048938751220703,0.0010528564453125,0.0009951591491699219
440,0.009068012237548828,0.001039743423461914,0.0011479854583740234
441,0.00974893569946289,0.0011391639709472656,0.0011250972747802734
442,0.00985407829284668,0.0011229515075683594,0.0010118484497070312
443,0.009892940521240234,0.0011022090911865234,0.001074075698852539
444,0.009857177734375,0.0011477470397949219,0.001071929931640625
445,0.009229183197021484,0.0011022090911865234,0.0010628700256347656
446,0.010280847549438477,0.0011141300201416016,0.0010750293731689453
447,0.010191917419433594,0.00109100341796875,0.0010581016540527344
448,0.010173320770263672,0.0011000633239746094,0.0011022090911865234
449,0.010134696960449219,0.0011029243469238281,0.001088857650756836
450,0.01024627685546875,0.0011219978332519531,0.0010209083557128906
451,0.010230779647827148,0.001107931137084961,0.0010528564453125
452,0.010186910629272461,0.001107931137084961,0.00098419189453125
453,0.010158061981201172,0.0010960102081298828,0.0009179115295410156
454,0.01024007797241211,0.0011401176452636719,0.0009980201721191406
